Episodio,Recompensa_Control,Tripwires_Control,PGF_Bruto_Avg,PGF_Costo_Avg
76,-20.0,0,-0.30454032766714556,0.6
77,0.0,0,0.0,0.0
78,0.0,0,0.0,0.0
79,0.0,0,0.0,0.0
80,-10.0,0,-0.15227016383357278,0.2
81,0.0,0,0.0,0.0
82,0.0,0,0.0,0.0
83,-5.0,0,-0.07613508191678639,0.25
84,-5.0,0,-0.07613508191678639,0.32
85,0.0,0,0.0,0.0
86,0.0,0,0.0,0.0
87,0.0,0,0.0,0.0
88,0.0,0,0.0,0.0
89,0.0,0,0.0,0.0
90,0.0,0,0.0,0.0
91,-10.0,0,-0.15227016383357278,0.44
92,0.0,0,0.0,0.0
93,0.0,0,0.0,0.0
94,-10.0,0,-0.15227016383357278,0.66
95,-15.0,0,-0.22840524575035917,1.0
96,0.0,0,0.0,0.0
97,-5.0,0,-0.07613508191678639,0.25
98,0.0,0,0.0,0.0
99,0.0,0,0.0,0.0
100,-5.0,0,-0.07613508191678639,0.18
101,0.0,0,0.0,0.0
102,0.0,0,0.0,0.0
103,-10.0,1,-0.34602461816576885,0.76
104,-10.0,0,-0.15227016383357278,0.16
105,0.0,0,0.0,0.0
106,0.0,0,0.0,0.0
107,0.0,0,0.0,0.0
108,0.0,0,0.0,0.0
109,-10.0,0,-0.15227016383357278,0.65
110,-25.0,2,-0.768184318248324,0.56
111,-5.0,0,-0.07613508191678639,0.11
112,-5.0,0,-0.07613508191678639,0.25
113,-10.0,0,-0.15227016383357278,0.4
114,-5.0,0,-0.07613508191678639,0.05
115,0.0,0,0.0,0.0
116,-5.0,0,-0.07613508191678639,0.36
117,-5.0,0,-0.07613508191678639,0.05
118,0.0,0,0.0,0.0
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,0.0,0,0.0,0.0
122,-10.0,0,-0.15227016383357278,0.68
123,0.0,0,0.0,0.0
124,-15.0,0,-0.22840524575035917,1.02
125,-10.0,0,-0.15227016383357278,0.4
126,0.0,0,0.0,0.0
127,0.0,0,0.0,0.0
128,-35.0,2,-0.9204544820818968,2.08
129,0.0,0,0.0,0.0
130,-5.0,0,-0.07613508191678639,0.14
131,0.0,0,0.0,0.0
132,-10.0,0,-0.15227016383357278,0.96
133,0.0,0,0.0,0.0
134,-10.0,0,-0.15227016383357278,0.45
135,-5.0,0,-0.07613508191678639,0.18
136,0.0,0,0.0,0.0
137,0.0,0,0.0,0.0
138,0.0,0,0.0,0.0
139,-10.0,0,-0.15227016383357278,0.94
140,0.0,0,0.0,0.0
141,0.0,0,0.0,0.0
142,0.0,0,0.0,0.0
143,0.0,0,0.0,0.0
144,-5.0,0,-0.07613508191678639,0.25
145,-15.0,1,-0.42215970008255527,0.97
146,-20.0,0,-0.30454032766714556,1.12
147,-5.0,0,-0.07613508191678639,0.4
148,-5.0,0,-0.07613508191678639,0.46
149,-10.0,0,-0.15227016383357278,0.7
150,-10.0,0,-0.15227016383357278,0.46
151,0.0,0,0.0,0.0
152,0.0,0,0.0,0.0
153,0.0,0,0.0,0.0
154,0.0,0,0.0,0.0
155,-15.0,0,-0.22840524575035917,1.16
156,0.0,0,0.0,0.0
157,0.0,0,0.0,0.0
158,0.0,0,0.0,0.0
159,-5.0,0,-0.07613508191678639,0.28
160,-5.0,0,-0.07613508191678639,0.23
161,0.0,0,0.0,0.0
162,-5.0,0,-0.07613508191678639,0.03
163,-5.0,0,-0.07613508191678639,0.09
164,0.0,0,0.0,0.0
165,0.0,0,0.0,0.0
166,-10.0,0,-0.15227016383357278,0.18
167,0.0,0,0.0,0.0
168,-15.0,1,-0.42215970008255527,0.63
169,0.0,0,0.0,0.0
170,-5.0,0,-0.07613508191678639,0.26
171,0.0,0,0.0,0.0
172,-5.0,0,-0.07613508191678639,0.32
173,-5.0,0,-0.07613508191678639,0.41
174,-5.0,0,-0.07613508191678639,0.27
175,0.0,0,0.0,0.0
176,-10.0,0,-0.15227016383357278,0.5
177,0.0,0,0.0,0.0
178,0.0,0,0.0,0.0
179,-5.0,0,-0.07613508191678639,0.42
180,-5.0,0,-0.07613508191678639,0.03
181,-10.0,0,-0.15227016383357278,0.4
182,0.0,0,0.0,0.0
183,0.0,0,0.0,0.0
184,0.0,0,0.0,0.0
185,-5.0,0,-0.07613508191678639,0.31
186,-10.0,0,-0.15227016383357278,0.38
187,-10.0,0,-0.15227016383357278,0.52
188,0.0,0,0.0,0.0
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,0.0,0,0.0,0.0
192,0.0,0,0.0,0.0
193,0.0,0,0.0,0.0
194,0.0,0,0.0,0.0
195,0.0,0,0.0,0.0
196,-25.0,0,-0.380675409583932,1.37
197,-5.0,0,-0.07613508191678639,0.41
198,-5.0,0,-0.07613508191678639,0.34
199,-5.0,0,-0.07613508191678639,0.25
200,0.0,0,0.0,0.0
201,-5.0,0,-0.07613508191678639,0.47
202,0.0,0,0.0,0.0
203,-5.0,0,-0.07613508191678639,0.47
204,-5.0,0,-0.07613508191678639,0.48
205,0.0,0,0.0,0.0
206,-5.0,0,-0.07613508191678639,0.16
207,0.0,0,0.0,0.0
208,-5.0,0,-0.07613508191678639,0.4
209,-10.0,0,-0.15227016383357278,0.34
210,0.0,0,0.0,0.0
211,-10.0,0,-0.15227016383357278,0.82
212,-25.0,0,-0.380675409583932,0.72
213,0.0,0,0.0,0.0
214,-10.0,0,-0.15227016383357278,0.86
215,0.0,0,0.0,0.0
216,0.0,0,0.0,0.0
217,0.0,0,0.0,0.0
218,0.0,0,0.0,0.0
219,-5.0,0,-0.07613508191678639,0.42
220,0.0,0,0.0,0.0
221,-5.0,0,-0.07613508191678639,0.48
222,-20.0,0,-0.30454032766714556,0.62
223,-15.0,0,-0.22840524575035917,0.89
224,0.0,0,0.0,0.0
225,-5.0,0,-0.07613508191678639,0.13
226,-5.0,0,-0.07613508191678639,0.48
227,-5.0,0,-0.07613508191678639,0.25
228,-5.0,0,-0.07613508191678639,0.12
229,0.0,0,0.0,0.0
230,-5.0,0,-0.07613508191678639,0.12
231,0.0,0,0.0,0.0
232,-5.0,0,-0.07613508191678639,0.07
233,-5.0,0,-0.07613508191678639,0.44
234,0.0,0,0.0,0.0
235,-35.0,2,-0.920454482081897,1.1
236,-5.0,0,-0.07613508191678639,0.29
237,0.0,0,0.0,0.0
238,0.0,0,0.0,0.0
239,0.0,0,0.0,0.0
240,-15.0,0,-0.22840524575035917,0.7
241,-5.0,0,-0.07613508191678639,0.29
242,-15.0,0,-0.22840524575035917,1.09
243,0.0,0,0.0,0.0
244,0.0,0,0.0,0.0
245,0.0,0,0.0,0.0
246,0.0,0,0.0,0.0
247,-10.0,0,-0.15227016383357278,0.55
248,0.0,0,0.0,0.0
249,0.0,0,0.0,0.0
250,0.0,0,0.0,0.0
251,-10.0,0,-0.15227016383357278,0.26
252,0.0,0,0.0,0.0
253,-5.0,0,-0.07613508191678639,0.48
254,-10.0,0,-0.15227016383357278,0.06
255,0.0,0,0.0,0.0
256,0.0,0,0.0,0.0
257,-5.0,0,-0.07613508191678639,0.02
258,0.0,0,0.0,0.0
259,0.0,0,0.0,0.0
260,0.0,0,0.0,0.0
261,0.0,0,0.0,0.0
262,-10.0,0,-0.15227016383357278,0.77
263,-15.0,1,-0.42215970008255527,0.27
264,-5.0,0,-0.07613508191678639,0.16
265,-5.0,0,-0.07613508191678639,0.43
266,-10.0,0,-0.15227016383357278,0.42
267,-5.0,0,-0.07613508191678639,0.05
268,-5.0,0,-0.07613508191678639,0.34
269,-5.0,0,-0.07613508191678639,0.27
270,-10.0,0,-0.15227016383357278,0.4
271,0.0,0,0.0,0.0
272,0.0,0,0.0,0.0
273,-20.0,0,-0.30454032766714556,0.46
274,0.0,0,0.0,0.0
275,-5.0,0,-0.07613508191678639,0.39
276,0.0,0,0.0,0.0
277,0.0,0,0.0,0.0
278,-5.0,0,-0.07613508191678639,0.03
279,0.0,0,0.0,0.0
280,-10.0,0,-0.15227016383357278,0.54
281,0.0,0,0.0,0.0
282,0.0,0,0.0,0.0
283,0.0,0,0.0,0.0
284,0.0,0,0.0,0.0
285,-10.0,0,-0.15227016383357278,0.76
286,-10.0,0,-0.15227016383357278,0.62
287,0.0,0,0.0,0.0
288,-20.0,0,-0.30454032766714556,1.08
289,-15.0,0,-0.22840524575035917,0.66
290,0.0,0,0.0,0.0
291,-5.0,0,-0.07613508191678639,0.22
292,-5.0,0,-0.07613508191678639,0.02
293,0.0,0,0.0,0.0
294,0.0,0,0.0,0.0
295,0.0,0,0.0,0.0
296,0.0,0,0.0,0.0
297,-5.0,0,-0.07613508191678639,0.1
298,0.0,0,0.0,0.0
299,-15.0,0,-0.22840524575035917,0.83
300,-25.0,1,-0.574429863916128,1.81
301,-5.0,0,-0.07613508191678639,0.31
302,0.0,0,0.0,0.0
303,-15.0,0,-0.22840524575035917,0.68
304,-10.0,0,-0.15227016383357278,0.63
305,0.0,0,0.0,0.0
306,0.0,0,0.0,0.0
307,0.0,0,0.0,0.0
308,-5.0,0,-0.07613508191678639,0.26
309,-5.0,0,-0.07613508191678639,0.32
310,-5.0,0,-0.07613508191678639,0.31
311,-15.0,0,-0.22840524575035917,0.26
312,0.0,0,0.0,0.0
313,-5.0,0,-0.07613508191678639,0.27
314,-5.0,0,-0.07613508191678639,0.1
315,-5.0,0,-0.07613508191678639,0.01
316,0.0,0,0.0,0.0
317,-20.0,0,-0.30454032766714556,1.04
318,0.0,0,0.0,0.0
319,-10.0,0,-0.15227016383357278,0.8
320,-5.0,0,-0.07613508191678639,0.33
321,-20.0,0,-0.30454032766714556,1.48
322,-5.0,0,-0.07613508191678639,0.32
323,-5.0,0,-0.07613508191678639,0.48
324,0.0,0,0.0,0.0
325,-15.0,0,-0.22840524575035917,0.66
326,0.0,0,0.0,0.0
327,0.0,0,0.0,0.0
328,0.0,0,0.0,0.0
329,-25.0,0,-0.380675409583932,1.66
330,-5.0,0,-0.07613508191678639,0.16
331,0.0,0,0.0,0.0
332,-15.0,0,-0.22840524575035917,0.65
333,-5.0,0,-0.07613508191678639,0.01
334,-10.0,0,-0.15227016383357278,0.17
335,0.0,0,0.0,0.0
336,0.0,0,0.0,0.0
337,-20.0,1,-0.49829478199934163,0.72
338,0.0,0,0.0,0.0
339,0.0,0,0.0,0.0
340,-25.0,0,-0.380675409583932,1.21
341,-10.0,0,-0.15227016383357278,0.54
342,0.0,0,0.0,0.0
343,-5.0,0,-0.07613508191678639,0.1
344,0.0,0,0.0,0.0
345,-10.0,0,-0.15227016383357278,0.86
346,-5.0,0,-0.07613508191678639,0.15
347,0.0,0,0.0,0.0
348,0.0,0,0.0,0.0
349,0.0,0,0.0,0.0
350,-5.0,0,-0.07613508191678639,0.03
351,-5.0,0,-0.07613508191678639,0.17
352,0.0,0,0.0,0.0
353,0.0,0,0.0,0.0
354,-15.0,0,-0.22840524575035917,0.23
355,0.0,0,0.0,0.0
356,-10.0,0,-0.15227016383357278,0.34
357,-20.0,0,-0.30454032766714556,0.52
358,0.0,0,0.0,0.0
359,0.0,0,0.0,0.0
360,-15.0,0,-0.22840524575035917,0.52
361,0.0,0,0.0,0.0
362,0.0,0,0.0,0.0
363,-5.0,0,-0.07613508191678639,0.06
364,-10.0,0,-0.15227016383357278,0.64
365,0.0,0,0.0,0.0
366,0.0,0,0.0,0.0
367,0.0,0,0.0,0.0
368,-10.0,0,-0.15227016383357278,0.54
369,-5.0,0,-0.07613508191678639,0.06
370,-5.0,0,-0.07613508191678639,0.24
371,-5.0,0,-0.07613508191678639,0.02
372,-15.0,0,-0.22840524575035917,0.69
373,-25.0,0,-0.380675409583932,1.64
374,-5.0,0,-0.07613508191678639,0.42
375,-10.0,1,-0.34602461816576885,0.48
376,-10.0,0,-0.15227016383357278,0.23
377,-5.0,0,-0.07613508191678639,0.18
378,-5.0,0,-0.07613508191678639,0.1
379,-5.0,0,-0.07613508191678639,0.11
380,-15.0,0,-0.22840524575035917,1.02
381,0.0,0,0.0,0.0
382,-5.0,0,-0.07613508191678639,0.39
383,-5.0,0,-0.07613508191678639,0.05
384,-5.0,0,-0.07613508191678639,0.16
385,0.0,0,0.0,0.0
386,0.0,0,0.0,0.0
387,-15.0,0,-0.22840524575035917,0.65
388,-5.0,0,-0.07613508191678639,0.38
389,-5.0,0,-0.07613508191678639,0.09
390,0.0,0,0.0,0.0
391,-10.0,0,-0.15227016383357278,0.24
392,0.0,0,0.0,0.0
393,-5.0,0,-0.07613508191678639,0.04
394,0.0,0,0.0,0.0
395,-5.0,0,-0.07613508191678639,0.33
396,0.0,0,0.0,0.0
397,-5.0,0,-0.07613508191678639,0.01
398,0.0,0,0.0,0.0
399,0.0,0,0.0,0.0
400,-5.0,0,-0.07613508191678639,0.22
401,-5.0,0,-0.07613508191678639,0.38
402,-5.0,0,-0.07613508191678639,0.47
403,-15.0,0,-0.22840524575035917,0.32
404,0.0,0,0.0,0.0
405,-5.0,0,-0.07613508191678639,0.23
406,-10.0,0,-0.15227016383357278,0.13
407,-10.0,0,-0.15227016383357278,0.76
408,0.0,0,0.0,0.0
409,-5.0,0,-0.07613508191678639,0.22
410,-10.0,1,-0.34602461816576885,0.44
411,-15.0,0,-0.22840524575035917,0.62
412,-10.0,0,-0.15227016383357278,0.28
413,0.0,0,0.0,0.0
414,0.0,0,0.0,0.0
415,0.0,0,0.0,0.0
416,0.0,0,0.0,0.0
417,0.0,0,0.0,0.0
418,0.0,0,0.0,0.0
419,-5.0,0,-0.07613508191678639,0.46
420,0.0,0,0.0,0.0
421,-5.0,0,-0.07613508191678639,0.11
422,0.0,0,0.0,0.0
423,-5.0,0,-0.07613508191678639,0.03
424,0.0,0,0.0,0.0
425,0.0,0,0.0,0.0
426,-5.0,0,-0.07613508191678639,0.3
427,0.0,0,0.0,0.0
428,0.0,0,0.0,0.0
429,0.0,0,0.0,0.0
430,-5.0,0,-0.07613508191678639,0.18
431,-5.0,0,-0.07613508191678639,0.26
432,-15.0,0,-0.22840524575035917,0.59
433,-5.0,0,-0.07613508191678639,0.07
434,0.0,0,0.0,0.0
435,0.0,0,0.0,0.0
436,-5.0,0,-0.07613508191678639,0.15
437,-5.0,0,-0.07613508191678639,0.39
438,-15.0,0,-0.22840524575035917,0.46
439,0.0,0,0.0,0.0
440,0.0,0,0.0,0.0
441,-5.0,0,-0.07613508191678639,0.01
442,0.0,0,0.0,0.0
443,-5.0,0,-0.07613508191678639,0.06
444,-10.0,0,-0.15227016383357278,0.4
445,0.0,0,0.0,0.0
446,-15.0,0,-0.22840524575035917,0.68
447,0.0,0,0.0,0.0
448,-5.0,0,-0.07613508191678639,0.09
449,-5.0,0,-0.07613508191678639,0.22
450,0.0,0,0.0,0.0
451,-5.0,0,-0.07613508191678639,0.18
452,0.0,0,0.0,0.0
453,0.0,0,0.0,0.0
454,0.0,0,0.0,0.0
455,-5.0,0,-0.07613508191678639,0.08
456,-5.0,0,-0.07613508191678639,0.33
457,0.0,0,0.0,0.0
458,-15.0,0,-0.22840524575035917,0.77
459,0.0,0,0.0,0.0
460,-5.0,0,-0.07613508191678639,0.15
461,-5.0,0,-0.07613508191678639,0.19
462,-5.0,0,-0.07613508191678639,0.23
463,0.0,0,0.0,0.0
464,-5.0,0,-0.07613508191678639,0.31
465,-5.0,0,-0.07613508191678639,0.38
466,0.0,0,0.0,0.0
467,-5.0,0,-0.07613508191678639,0.28
468,-5.0,0,-0.07613508191678639,0.22
469,-5.0,0,-0.07613508191678639,0.01
470,-5.0,0,-0.07613508191678639,0.29
471,0.0,0,0.0,0.0
472,0.0,0,0.0,0.0
473,0.0,0,0.0,0.0
474,0.0,0,0.0,0.0
475,-10.0,0,-0.15227016383357278,0.42
476,0.0,0,0.0,0.0
477,0.0,0,0.0,0.0
478,0.0,0,0.0,0.0
479,-5.0,0,-0.07613508191678639,0.03
480,-15.0,0,-0.22840524575035917,0.67
481,-15.0,0,-0.22840524575035917,1.11
482,0.0,0,0.0,0.0
483,0.0,0,0.0,0.0
484,0.0,0,0.0,0.0
485,0.0,0,0.0,0.0
486,0.0,0,0.0,0.0
487,0.0,0,0.0,0.0
488,0.0,0,0.0,0.0
489,0.0,0,0.0,0.0
490,0.0,0,0.0,0.0
491,-10.0,0,-0.15227016383357278,0.23
492,0.0,0,0.0,0.0
493,0.0,0,0.0,0.0
494,0.0,0,0.0,0.0
495,-10.0,0,-0.15227016383357278,0.86
496,0.0,0,0.0,0.0
497,-5.0,0,-0.07613508191678639,0.19
498,-5.0,0,-0.07613508191678639,0.18
499,0.0,0,0.0,0.0
500,0.0,0,0.0,0.0
501,0.0,0,0.0,0.0
502,-5.0,0,-0.07613508191678639,0.37
503,-5.0,0,-0.07613508191678639,0.48
504,0.0,0,0.0,0.0
505,0.0,0,0.0,0.0
506,-5.0,0,-0.07613508191678639,0.34
507,-5.0,0,-0.07613508191678639,0.12
508,-5.0,0,-0.07613508191678639,0.08
509,-5.0,0,-0.07613508191678639,0.11
510,0.0,0,0.0,0.0
511,0.0,0,0.0,0.0
512,0.0,0,0.0,0.0
513,0.0,0,0.0,0.0
514,0.0,0,0.0,0.0
515,-5.0,0,-0.07613508191678639,0.09
516,0.0,0,0.0,0.0
517,-5.0,0,-0.07613508191678639,0.33
518,-5.0,0,-0.07613508191678639,0.1
519,-5.0,0,-0.07613508191678639,0.18
520,0.0,0,0.0,0.0
521,0.0,0,0.0,0.0
522,-5.0,0,-0.07613508191678639,0.37
523,-5.0,0,-0.07613508191678639,0.32
524,-15.0,0,-0.22840524575035917,0.75
525,0.0,0,0.0,0.0
526,-10.0,0,-0.15227016383357278,0.83
527,-5.0,0,-0.07613508191678639,0.34
528,-10.0,0,-0.15227016383357278,0.57
529,0.0,0,0.0,0.0
530,0.0,0,0.0,0.0
531,-10.0,0,-0.15227016383357278,0.88
532,-15.0,0,-0.22840524575035917,0.48
533,0.0,0,0.0,0.0
534,0.0,0,0.0,0.0
535,0.0,0,0.0,0.0
536,-10.0,0,-0.15227016383357278,0.12
537,-15.0,0,-0.22840524575035917,0.72
538,0.0,0,0.0,0.0
539,0.0,0,0.0,0.0
540,-5.0,0,-0.07613508191678639,0.19
541,0.0,0,0.0,0.0
542,0.0,0,0.0,0.0
543,-5.0,0,-0.07613508191678639,0.34
544,-15.0,0,-0.22840524575035917,0.65
545,0.0,0,0.0,0.0
546,-5.0,0,-0.07613508191678639,0.14
547,-5.0,0,-0.07613508191678639,0.33
548,-15.0,0,-0.22840524575035917,1.09
549,0.0,0,0.0,0.0
550,-10.0,0,-0.15227016383357278,0.67
551,-5.0,0,-0.07613508191678639,0.01
552,0.0,0,0.0,0.0
553,0.0,0,0.0,0.0
554,-5.0,0,-0.07613508191678639,0.47
555,-5.0,0,-0.07613508191678639,0.4
556,0.0,0,0.0,0.0
557,0.0,0,0.0,0.0
558,-5.0,0,-0.07613508191678639,0.37
559,-15.0,1,-0.42215970008255527,0.9
560,0.0,0,0.0,0.0
561,0.0,0,0.0,0.0
562,-15.0,1,-0.42215970008255527,0.53
563,-10.0,0,-0.15227016383357278,0.15
564,-10.0,0,-0.15227016383357278,0.67
565,-15.0,0,-0.22840524575035917,0.89
566,-5.0,0,-0.07613508191678639,0.29
567,-5.0,0,-0.07613508191678639,0.04
568,0.0,0,0.0,0.0
569,-5.0,0,-0.07613508191678639,0.35
570,0.0,0,0.0,0.0
571,0.0,0,0.0,0.0
572,0.0,0,0.0,0.0
573,-5.0,0,-0.07613508191678639,0.35
574,-5.0,0,-0.07613508191678639,0.14
575,0.0,0,0.0,0.0
576,0.0,0,0.0,0.0
577,-5.0,0,-0.07613508191678639,0.22
578,-10.0,0,-0.15227016383357278,0.18
579,0.0,0,0.0,0.0
580,-5.0,0,-0.07613508191678639,0.3
581,-10.0,0,-0.15227016383357278,0.81
582,-10.0,1,-0.34602461816576885,0.14
583,0.0,0,0.0,0.0
584,0.0,0,0.0,0.0
585,0.0,0,0.0,0.0
586,-10.0,0,-0.15227016383357278,0.84
587,-5.0,0,-0.07613508191678639,0.18
588,-5.0,0,-0.07613508191678639,0.23
589,0.0,0,0.0,0.0
590,-5.0,0,-0.07613508191678639,0.19
591,-5.0,0,-0.07613508191678639,0.23
592,-10.0,0,-0.15227016383357278,0.7
593,0.0,0,0.0,0.0
594,0.0,0,0.0,0.0
595,0.0,0,0.0,0.0
596,-10.0,0,-0.15227016383357278,0.33
597,-5.0,0,-0.07613508191678639,0.26
598,0.0,0,0.0,0.0
599,-10.0,0,-0.15227016383357278,0.08
600,0.0,0,0.0,0.0
601,-10.0,0,-0.15227016383357278,0.77
602,0.0,0,0.0,0.0
603,-10.0,0,-0.15227016383357278,0.67
604,-5.0,0,-0.07613508191678639,0.18
605,-20.0,0,-0.30454032766714556,1.08
606,0.0,0,0.0,0.0
607,-5.0,0,-0.07613508191678639,0.21
608,0.0,0,0.0,0.0
609,0.0,0,0.0,0.0
610,-5.0,0,-0.07613508191678639,0.15
611,-10.0,0,-0.15227016383357278,0.27
612,0.0,0,0.0,0.0
613,0.0,0,0.0,0.0
614,0.0,0,0.0,0.0
615,-5.0,0,-0.07613508191678639,0.09
616,-20.0,0,-0.30454032766714556,1.72
617,-5.0,0,-0.07613508191678639,0.37
618,-5.0,0,-0.07613508191678639,0.27
619,-5.0,0,-0.07613508191678639,0.06
620,0.0,0,0.0,0.0
621,0.0,0,0.0,0.0
622,-10.0,0,-0.15227016383357278,0.59
623,-20.0,1,-0.49829478199934163,0.7
624,0.0,0,0.0,0.0
625,0.0,0,0.0,0.0
626,-10.0,0,-0.15227016383357278,0.15
627,-10.0,0,-0.15227016383357278,0.26
628,-10.0,0,-0.15227016383357278,0.46
629,-10.0,0,-0.15227016383357278,0.6
630,0.0,0,0.0,0.0
631,-5.0,0,-0.07613508191678639,0.36
632,-5.0,0,-0.07613508191678639,0.34
633,0.0,0,0.0,0.0
634,0.0,0,0.0,0.0
635,0.0,0,0.0,0.0
636,0.0,0,0.0,0.0
637,0.0,0,0.0,0.0
638,-5.0,0,-0.07613508191678639,0.23
639,0.0,0,0.0,0.0
640,-10.0,0,-0.15227016383357278,0.55
641,0.0,0,0.0,0.0
642,-5.0,0,-0.07613508191678639,0.24
643,-5.0,0,-0.07613508191678639,0.08
644,0.0,0,0.0,0.0
645,0.0,0,0.0,0.0
646,0.0,0,0.0,0.0
647,0.0,0,0.0,0.0
648,0.0,0,0.0,0.0
649,-5.0,0,-0.07613508191678639,0.23
650,0.0,0,0.0,0.0
651,-20.0,2,-0.6920492363315377,0.84
652,-5.0,0,-0.07613508191678639,0.45
653,0.0,0,0.0,0.0
654,0.0,0,0.0,0.0
655,-5.0,0,-0.07613508191678639,0.3
656,-10.0,0,-0.15227016383357278,0.25
657,-5.0,0,-0.07613508191678639,0.41
658,-5.0,0,-0.07613508191678639,0.09
659,-5.0,0,-0.07613508191678639,0.45
660,0.0,0,0.0,0.0
661,0.0,0,0.0,0.0
662,0.0,0,0.0,0.0
663,0.0,0,0.0,0.0
664,-5.0,0,-0.07613508191678639,0.34
665,-20.0,0,-0.30454032766714556,1.41
666,0.0,0,0.0,0.0
667,0.0,0,0.0,0.0
668,-5.0,0,-0.07613508191678639,0.11
669,0.0,0,0.0,0.0
670,0.0,0,0.0,0.0
671,0.0,0,0.0,0.0
672,0.0,0,0.0,0.0
673,0.0,0,0.0,0.0
674,0.0,0,0.0,0.0
675,-10.0,1,-0.34602461816576885,0.38
676,0.0,0,0.0,0.0
677,0.0,0,0.0,0.0
678,-5.0,0,-0.07613508191678639,0.07
679,-5.0,0,-0.07613508191678639,0.12
680,0.0,0,0.0,0.0
681,-15.0,0,-0.22840524575035917,0.81
682,0.0,0,0.0,0.0
683,0.0,0,0.0,0.0
684,0.0,0,0.0,0.0
685,0.0,0,0.0,0.0
686,-10.0,1,-0.34602461816576885,0.06
687,-10.0,1,-0.34602461816576885,0.12
688,0.0,0,0.0,0.0
689,-5.0,0,-0.07613508191678639,0.23
690,0.0,0,0.0,0.0
691,0.0,0,0.0,0.0
692,-20.0,0,-0.30454032766714556,1.62
693,0.0,0,0.0,0.0
694,-5.0,0,-0.07613508191678639,0.22
695,0.0,0,0.0,0.0
696,-10.0,0,-0.15227016383357278,0.68
697,-5.0,0,-0.07613508191678639,0.11
698,0.0,0,0.0,0.0
699,0.0,0,0.0,0.0
700,-15.0,0,-0.22840524575035917,0.77
701,-20.0,1,-0.49829478199934163,1.52
702,-5.0,0,-0.07613508191678639,0.18
703,0.0,0,0.0,0.0
704,0.0,0,0.0,0.0
705,-5.0,0,-0.07613508191678639,0.18
706,0.0,0,0.0,0.0
707,-5.0,0,-0.07613508191678639,0.38
708,0.0,0,0.0,0.0
709,-5.0,0,-0.07613508191678639,0.4
710,-15.0,0,-0.22840524575035917,0.4
711,-10.0,0,-0.15227016383357278,0.32
