Episodio,Recompensa_control,Tripwires_control,PGF_Bruto_Avg,PGF_Costo_Avg
1,-15.0,0,-0.22840524575035917,0.91
2,-5.0,0,-0.07613508191678639,0.13
3,0.0,0,0.0,0.0
4,-5.0,0,-0.07613508191678639,0.29
5,0.0,0,0.0,0.0
6,-15.0,0,-0.22840524575035917,0.51
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,-5.0,0,-0.07613508191678639,0.03
10,-10.0,0,-0.15227016383357278,0.23
11,-5.0,0,-0.07613508191678639,0.48
12,-5.0,0,-0.07613508191678639,0.35
13,-5.0,0,-0.07613508191678639,0.04
14,-5.0,0,-0.07613508191678639,0.09
15,0.0,0,0.0,0.0
16,-5.0,0,-0.07613508191678639,0.47
17,0.0,0,0.0,0.0
18,0.0,0,0.0,0.0
19,0.0,0,0.0,0.0
20,0.0,0,0.0,0.0
21,0.0,0,0.0,0.0
22,0.0,0,0.0,0.0
23,0.0,0,0.0,0.0
24,0.0,0,0.0,0.0
25,-15.0,0,-0.22840524575035917,0.89
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,0.0,0,0.0,0.0
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
31,0.0,0,0.0,0.0
32,0.0,0,0.0,0.0
33,0.0,0,0.0,0.0
34,0.0,0,0.0,0.0
35,-10.0,0,-0.15227016383357278,0.31
36,0.0,0,0.0,0.0
37,0.0,0,0.0,0.0
38,-10.0,0,-0.15227016383357278,0.54
39,-5.0,0,-0.07613508191678639,0.13
40,0.0,0,0.0,0.0
41,0.0,0,0.0,0.0
42,-10.0,0,-0.15227016383357278,0.61
43,0.0,0,0.0,0.0
44,0.0,0,0.0,0.0
45,0.0,0,0.0,0.0
46,0.0,0,0.0,0.0
47,0.0,0,0.0,0.0
48,0.0,0,0.0,0.0
49,0.0,0,0.0,0.0
50,0.0,0,0.0,0.0
51,0.0,0,0.0,0.0
52,0.0,0,0.0,0.0
53,0.0,0,0.0,0.0
54,-5.0,0,-0.07613508191678639,0.33
55,0.0,0,0.0,0.0
56,-5.0,0,-0.07613508191678639,0.01
57,0.0,0,0.0,0.0
58,0.0,0,0.0,0.0
59,0.0,0,0.0,0.0
60,-5.0,0,-0.07613508191678639,0.11
61,0.0,0,0.0,0.0
62,0.0,0,0.0,0.0
63,0.0,0,0.0,0.0
64,0.0,0,0.0,0.0
65,0.0,0,0.0,0.0
66,-5.0,0,-0.07613508191678639,0.49
67,0.0,0,0.0,0.0
68,0.0,0,0.0,0.0
69,-10.0,0,-0.15227016383357278,0.83
70,-5.0,0,-0.07613508191678639,0.11
71,-5.0,0,-0.07613508191678639,0.35
72,-5.0,0,-0.07613508191678639,0.01
73,0.0,0,0.0,0.0
74,-10.0,0,-0.15227016383357278,0.42
75,0.0,0,0.0,0.0
76,-10.0,0,-0.15227016383357278,0.44
77,0.0,0,0.0,0.0
78,0.0,0,0.0,0.0
79,-5.0,0,-0.07613508191678639,0.34
80,0.0,0,0.0,0.0
81,0.0,0,0.0,0.0
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,0.0,0,0.0,0.0
85,-5.0,0,-0.07613508191678639,0.05
86,-5.0,0,-0.07613508191678639,0.03
87,-5.0,0,-0.07613508191678639,0.22
88,-5.0,0,-0.07613508191678639,0.37
89,0.0,0,0.0,0.0
90,0.0,0,0.0,0.0
91,0.0,0,0.0,0.0
92,0.0,0,0.0,0.0
93,-5.0,0,-0.07613508191678639,0.39
94,-20.0,0,-0.30454032766714556,0.55
95,0.0,0,0.0,0.0
96,0.0,0,0.0,0.0
97,0.0,0,0.0,0.0
98,0.0,0,0.0,0.0
99,0.0,0,0.0,0.0
100,-5.0,0,-0.07613508191678639,0.16
101,-5.0,0,-0.07613508191678639,0.39
102,-10.0,0,-0.15227016383357278,0.2
103,-5.0,0,-0.07613508191678639,0.35
104,-5.0,0,-0.07613508191678639,0.44
105,0.0,0,0.0,0.0
106,0.0,0,0.0,0.0
107,-5.0,0,-0.07613508191678639,0.18
108,-5.0,0,-0.07613508191678639,0.44
109,-10.0,0,-0.15227016383357278,0.61
110,0.0,0,0.0,0.0
111,0.0,0,0.0,0.0
112,0.0,0,0.0,0.0
113,0.0,0,0.0,0.0
114,0.0,0,0.0,0.0
115,-10.0,0,-0.15227016383357278,0.55
116,0.0,0,0.0,0.0
117,0.0,0,0.0,0.0
118,-5.0,0,-0.07613508191678639,0.39
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,0.0,0,0.0,0.0
122,0.0,0,0.0,0.0
123,0.0,0,0.0,0.0
124,0.0,0,0.0,0.0
125,0.0,0,0.0,0.0
126,0.0,0,0.0,0.0
127,-15.0,0,-0.22840524575035917,0.52
128,0.0,0,0.0,0.0
129,-5.0,0,-0.07613508191678639,0.16
130,-5.0,0,-0.07613508191678639,0.32
131,-5.0,0,-0.07613508191678639,0.38
132,0.0,0,0.0,0.0
133,-5.0,0,-0.07613508191678639,0.3
134,0.0,0,0.0,0.0
135,-5.0,0,-0.07613508191678639,0.24
136,-5.0,0,-0.07613508191678639,0.28
137,0.0,0,0.0,0.0
138,0.0,0,0.0,0.0
139,0.0,0,0.0,0.0
140,0.0,0,0.0,0.0
141,0.0,0,0.0,0.0
142,-5.0,0,-0.07613508191678639,0.26
143,0.0,0,0.0,0.0
144,0.0,0,0.0,0.0
145,-5.0,0,-0.07613508191678639,0.17
146,-5.0,0,-0.07613508191678639,0.01
147,-15.0,0,-0.22840524575035917,0.48
148,0.0,0,0.0,0.0
149,-5.0,0,-0.07613508191678639,0.22
150,0.0,0,0.0,0.0
151,-10.0,0,-0.15227016383357278,0.36
152,0.0,0,0.0,0.0
153,-5.0,0,-0.07613508191678639,0.06
154,0.0,0,0.0,0.0
155,-5.0,0,-0.07613508191678639,0.11
156,-5.0,0,-0.07613508191678639,0.46
157,-20.0,0,-0.30454032766714556,0.91
158,-5.0,0,-0.07613508191678639,0.24
159,-5.0,0,-0.07613508191678639,0.3
160,0.0,0,0.0,0.0
161,-5.0,0,-0.07613508191678639,0.08
162,-5.0,0,-0.07613508191678639,0.29
163,0.0,0,0.0,0.0
164,-10.0,0,-0.15227016383357278,0.25
165,-5.0,0,-0.07613508191678639,0.45
166,0.0,0,0.0,0.0
167,0.0,0,0.0,0.0
168,0.0,0,0.0,0.0
169,0.0,0,0.0,0.0
170,0.0,0,0.0,0.0
171,0.0,0,0.0,0.0
172,-5.0,0,-0.07613508191678639,0.29
173,0.0,0,0.0,0.0
174,-10.0,0,-0.15227016383357278,0.62
175,-10.0,0,-0.15227016383357278,0.36
176,0.0,0,0.0,0.0
177,0.0,0,0.0,0.0
178,-5.0,0,-0.07613508191678639,0.29
179,-5.0,0,-0.07613508191678639,0.01
180,0.0,0,0.0,0.0
181,0.0,0,0.0,0.0
182,-5.0,0,-0.07613508191678639,0.35
183,-5.0,0,-0.07613508191678639,0.08
184,0.0,0,0.0,0.0
185,-5.0,0,-0.07613508191678639,0.21
186,-5.0,0,-0.07613508191678639,0.13
187,0.0,0,0.0,0.0
188,0.0,0,0.0,0.0
189,-10.0,0,-0.15227016383357278,0.25
190,-10.0,0,-0.15227016383357278,0.5
191,-5.0,0,-0.07613508191678639,0.44
192,-5.0,0,-0.07613508191678639,0.24
193,0.0,0,0.0,0.0
194,-5.0,0,-0.07613508191678639,0.46
195,0.0,0,0.0,0.0
196,-15.0,0,-0.22840524575035917,0.84
197,0.0,0,0.0,0.0
198,-10.0,0,-0.15227016383357278,0.21
199,0.0,0,0.0,0.0
200,0.0,0,0.0,0.0
201,0.0,0,0.0,0.0
202,-5.0,0,-0.07613508191678639,0.02
203,-10.0,0,-0.15227016383357278,0.85
204,0.0,0,0.0,0.0
205,-5.0,0,-0.07613508191678639,0.4
206,0.0,0,0.0,0.0
207,0.0,0,0.0,0.0
208,0.0,0,0.0,0.0
209,-20.0,0,-0.30454032766714556,0.99
210,-15.0,0,-0.22840524575035917,0.84
211,0.0,0,0.0,0.0
