Episodio,Recompensa_control,Tripwires_control,PGF_Bruto_Avg,PGF_Costo_Avg
1,-15.0,0,-0.22840524575035917,0.91
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,-5.0,0,-0.07613508191678639,0.33
5,0.0,0,0.0,0.0
6,-20.0,0,-0.30454032766714556,1.12
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,-10.0,0,-0.15227016383357278,0.32
10,-5.0,0,-0.07613508191678639,0.11
11,0.0,0,0.0,0.0
12,0.0,0,0.0,0.0
13,-10.0,0,-0.15227016383357278,0.41
14,-5.0,0,-0.07613508191678639,0.31
15,-10.0,0,-0.15227016383357278,0.3
16,0.0,0,0.0,0.0
17,-5.0,0,-0.07613508191678639,0.38
18,-5.0,0,-0.07613508191678639,0.05
19,0.0,0,0.0,0.0
20,-15.0,0,-0.22840524575035917,1.1
21,0.0,0,0.0,0.0
22,-5.0,0,-0.07613508191678639,0.21
23,-10.0,0,-0.15227016383357278,0.68
24,-15.0,0,-0.22840524575035917,0.89
25,-10.0,0,-0.15227016383357278,0.62
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,-5.0,0,-0.07613508191678639,0.25
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
31,-5.0,0,-0.07613508191678639,0.1
32,-5.0,0,-0.07613508191678639,0.47
33,-5.0,0,-0.07613508191678639,0.12
34,-5.0,0,-0.07613508191678639,0.3
35,0.0,0,0.0,0.0
36,0.0,0,0.0,0.0
37,0.0,0,0.0,0.0
38,-10.0,0,-0.15227016383357278,0.35
39,-10.0,0,-0.15227016383357278,0.43
40,-5.0,0,-0.07613508191678639,0.32
41,-5.0,0,-0.07613508191678639,0.41
42,-10.0,1,-0.34602461816576885,0.04
43,0.0,0,0.0,0.0
44,0.0,0,0.0,0.0
45,0.0,0,0.0,0.0
46,0.0,0,0.0,0.0
47,0.0,0,0.0,0.0
48,0.0,0,0.0,0.0
49,-5.0,0,-0.07613508191678639,0.38
50,0.0,0,0.0,0.0
51,-10.0,0,-0.15227016383357278,0.39
52,-15.0,0,-0.22840524575035917,0.87
53,-5.0,0,-0.07613508191678639,0.12
54,-10.0,0,-0.15227016383357278,0.09
55,-5.0,0,-0.07613508191678639,0.05
56,-5.0,0,-0.07613508191678639,0.08
57,0.0,0,0.0,0.0
58,-15.0,0,-0.22840524575035917,0.85
59,0.0,0,0.0,0.0
60,0.0,0,0.0,0.0
61,0.0,0,0.0,0.0
62,0.0,0,0.0,0.0
63,0.0,0,0.0,0.0
64,0.0,0,0.0,0.0
65,0.0,0,0.0,0.0
66,-20.0,1,-0.49829478199934163,0.76
67,0.0,0,0.0,0.0
68,-10.0,0,-0.15227016383357278,0.66
69,0.0,0,0.0,0.0
70,0.0,0,0.0,0.0
71,-20.0,0,-0.30454032766714556,1.02
72,0.0,0,0.0,0.0
73,-5.0,0,-0.07613508191678639,0.38
74,0.0,0,0.0,0.0
75,-15.0,0,-0.22840524575035917,0.32
76,0.0,0,0.0,0.0
77,-5.0,0,-0.07613508191678639,0.38
78,-5.0,0,-0.07613508191678639,0.29
79,-5.0,0,-0.07613508191678639,0.25
80,-5.0,0,-0.07613508191678639,0.08
81,-5.0,0,-0.07613508191678639,0.29
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,-15.0,0,-0.22840524575035917,0.71
85,0.0,0,0.0,0.0
86,-10.0,0,-0.15227016383357278,0.76
87,-5.0,0,-0.07613508191678639,0.02
88,-5.0,0,-0.07613508191678639,0.01
89,0.0,0,0.0,0.0
90,-5.0,0,-0.07613508191678639,0.09
91,-10.0,1,-0.34602461816576885,0.7
92,0.0,0,0.0,0.0
93,0.0,0,0.0,0.0
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,-5.0,0,-0.07613508191678639,0.12
97,-5.0,0,-0.07613508191678639,0.37
98,-10.0,1,-0.34602461816576885,0.18
99,-5.0,0,-0.07613508191678639,0.35
100,-5.0,0,-0.07613508191678639,0.46
101,0.0,0,0.0,0.0
102,0.0,0,0.0,0.0
103,-5.0,0,-0.07613508191678639,0.23
104,0.0,0,0.0,0.0
105,-5.0,0,-0.07613508191678639,0.32
106,0.0,0,0.0,0.0
107,0.0,0,0.0,0.0
108,-15.0,1,-0.42215970008255527,0.81
109,0.0,0,0.0,0.0
110,0.0,0,0.0,0.0
111,-5.0,0,-0.07613508191678639,0.41
112,-5.0,0,-0.07613508191678639,0.06
113,0.0,0,0.0,0.0
114,0.0,0,0.0,0.0
115,-15.0,0,-0.22840524575035917,0.84
116,-5.0,0,-0.07613508191678639,0.45
117,0.0,0,0.0,0.0
118,0.0,0,0.0,0.0
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,-5.0,0,-0.07613508191678639,0.12
122,-10.0,0,-0.15227016383357278,0.18
123,0.0,0,0.0,0.0
124,-5.0,0,-0.07613508191678639,0.03
125,-5.0,0,-0.07613508191678639,0.48
126,-5.0,0,-0.07613508191678639,0.27
127,0.0,0,0.0,0.0
128,-5.0,0,-0.07613508191678639,0.19
129,0.0,0,0.0,0.0
130,-5.0,0,-0.07613508191678639,0.17
131,0.0,0,0.0,0.0
132,-5.0,0,-0.07613508191678639,0.4
133,0.0,0,0.0,0.0
134,-5.0,0,-0.07613508191678639,0.46
135,0.0,0,0.0,0.0
136,0.0,0,0.0,0.0
137,-10.0,0,-0.15227016383357278,0.53
138,0.0,0,0.0,0.0
139,0.0,0,0.0,0.0
140,-5.0,0,-0.07613508191678639,0.26
141,-5.0,0,-0.07613508191678639,0.12
142,-10.0,0,-0.15227016383357278,0.5
143,-5.0,0,-0.07613508191678639,0.33
144,-5.0,0,-0.07613508191678639,0.3
145,-5.0,0,-0.07613508191678639,0.05
146,-10.0,0,-0.15227016383357278,0.6
147,-5.0,0,-0.07613508191678639,0.09
148,-5.0,0,-0.07613508191678639,0.2
149,0.0,0,0.0,0.0
150,-5.0,0,-0.07613508191678639,0.23
151,0.0,0,0.0,0.0
152,-25.0,0,-0.380675409583932,1.48
153,-5.0,0,-0.07613508191678639,0.4
154,-5.0,0,-0.07613508191678639,0.47
155,-5.0,0,-0.07613508191678639,0.1
156,0.0,0,0.0,0.0
157,-15.0,0,-0.22840524575035917,0.84
158,0.0,0,0.0,0.0
159,-15.0,0,-0.22840524575035917,0.89
160,0.0,0,0.0,0.0
161,0.0,0,0.0,0.0
162,0.0,0,0.0,0.0
163,0.0,0,0.0,0.0
164,-5.0,0,-0.07613508191678639,0.07
165,-10.0,0,-0.15227016383357278,0.62
166,0.0,0,0.0,0.0
167,-5.0,0,-0.07613508191678639,0.11
168,-5.0,0,-0.07613508191678639,0.24
169,0.0,0,0.0,0.0
170,0.0,0,0.0,0.0
171,-5.0,0,-0.07613508191678639,0.04
172,-5.0,0,-0.07613508191678639,0.16
173,0.0,0,0.0,0.0
174,-10.0,0,-0.15227016383357278,0.81
175,0.0,0,0.0,0.0
176,-5.0,0,-0.07613508191678639,0.29
177,-10.0,0,-0.15227016383357278,0.3
178,-30.0,1,-0.6505649458329144,2.01
179,-5.0,0,-0.07613508191678639,0.27
180,0.0,0,0.0,0.0
181,0.0,0,0.0,0.0
182,0.0,0,0.0,0.0
183,-10.0,0,-0.15227016383357278,0.47
184,-5.0,0,-0.07613508191678639,0.17
185,0.0,0,0.0,0.0
186,-5.0,0,-0.07613508191678639,0.4
187,-5.0,0,-0.07613508191678639,0.13
188,-5.0,0,-0.07613508191678639,0.27
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,0.0,0,0.0,0.0
192,-10.0,0,-0.15227016383357278,0.75
193,-5.0,0,-0.07613508191678639,0.27
194,-10.0,0,-0.15227016383357278,0.5
195,-5.0,0,-0.07613508191678639,0.18
196,-5.0,0,-0.07613508191678639,0.39
197,0.0,0,0.0,0.0
198,0.0,0,0.0,0.0
199,0.0,0,0.0,0.0
200,0.0,0,0.0,0.0
